"emp_no","first_name","last_name","hire_date"
291719,"Volkmar","Schade","1986-09-07"
416965,"Huiqun","Meriste","1986-03-11"
44427,"Mats","Quadeer","1986-05-05"
82852,"Zhenhua","Cools","1986-01-24"
439006,"Denny","Eiron","1986-11-09"
18772,"Denis","Hempstead","1986-08-05"
47227,"Jiafu","Gulla","1986-01-24"
298546,"Shuichi","Werthner","1986-06-18"
84197,"Dekang","Baer","1986-12-19"
419413,"Koldo","Clouatre","1986-08-20"
429226,"Anneke","Porenta","1986-02-15"
231918,"Ger","Naumovich","1986-10-10"
12057,"Vishv","Speckmann","1986-10-12"
447426,"Bodh","Diderrich","1986-01-29"
449754,"Cullen","Lupu","1986-01-16"
215008,"Mechthild","Alpin","1986-01-26"
488203,"Erzsebet","Bazelow","1986-01-27"
27044,"Chuanyi","Zaiane","1986-10-21"
405611,"Feixiong","Joslin","1986-05-12"
472685,"Danae","Borovoy","1986-09-09"
37441,"Lein","Fargier","1986-11-04"
78252,"Shahaf","Rosti","1986-02-04"
68100,"Haldun","Paciorek","1986-10-01"
28266,"Hideo","Harllee","1986-07-01"
268114,"Arlette","Lindenbaum","1986-03-22"
284204,"Uli","Lienhardt","1986-11-04"
457449,"Dzung","Mahnke","1986-10-24"
98558,"Valery","Llado","1986-08-12"
483710,"Salvador","Rabejac","1986-11-25"
101438,"Masali","Fasbender","1986-05-18"
457155,"Boalin","Anick","1986-11-21"
44527,"Alexius","Landherr","1986-09-03"
70172,"Toshimo","Beerel","1986-05-22"
21729,"Ronnie","Schaar","1986-12-28"
79319,"Lihong","Denos","1986-12-30"
90329,"Palash","Renear","1986-09-22"
48324,"Guenter","Crooks","1986-11-28"
476271,"Tuval","Mansanne","1986-04-08"
93549,"Arie","Coullard","1986-11-01"
273508,"Vishwani","Vendrig","1986-11-02"
202074,"Guadalupe","Raney","1986-08-20"
50524,"Sigeru","Sigstam","1986-04-29"
254998,"Erzsebet","Yurov","1986-07-22"
259853,"Shietung","Godskesen","1986-06-10"
480444,"Danai","Kuhnemann","1986-10-17"
288553,"Dayanand","Hitomi","1986-07-04"
202130,"Miyeon","Gyimothy","1986-10-31"
96971,"Naftaly","Jiafu","1986-08-23"
51036,"Chriss","Fasbender","1986-03-30"
483310,"Masamitsu","Heering","1986-12-03"
40525,"Dannz","Huhdanpaa","1986-11-06"
410043,"Patricio","Mattern","1986-11-25"
298281,"Pasqua","Muntz","1986-12-11"
71312,"Toshimitsu","Arlazarov","1986-01-05"
498393,"Hatim","Lund","1986-08-09"
409030,"Gaurav","Wossner","1986-02-23"
266844,"Hidde","Papsdorf","1986-03-10"
436442,"Mang","Takanami","1986-05-18"
261011,"Zongyan","Chimia","1986-04-15"
31366,"Giri","Mitzlaff","1986-07-25"
294210,"Thodoros","Lunt","1986-01-10"
293317,"Tru","Fargier","1986-04-10"
46544,"Yucai","Milicia","1986-03-05"
469288,"Yakkov","Auyong","1986-04-07"
470475,"Josyula","Siepmann","1986-01-28"
414820,"Shaleah","Giveon","1986-05-11"
407512,"Jaber","Krohm","1986-01-25"
232018,"Xinglin","Masand","1986-06-02"
262285,"Arne","Koblick","1986-12-16"
269105,"Zine","Baumann","1986-05-03"
275202,"Ramachenga","Pramanik","1986-06-11"
14913,"Karlis","Fujisaki","1986-01-15"
40618,"Breannda","Naudin","1986-06-07"
222908,"Subhankar","Velardi","1986-02-10"
10152,"Jaques","Munro","1986-01-27"
201888,"Mizuhito","Lichtman","1986-10-06"
99695,"Aloys","Parhami","1986-02-17"
17507,"Yurij","Turnbull","1986-08-07"
286998,"Monique","Nourani","1986-02-17"
491479,"Lein","Koblick","1986-07-22"
478132,"Marek","Perri","1986-03-14"
18981,"Mrinalini","Veccia","1986-03-10"
451334,"Gil","Snedden","1986-06-16"
405390,"Kwan","Hmelo","1986-09-17"
433110,"Fun","Garnier","1986-03-15"
424527,"Marl","Katiyar","1986-03-07"
423579,"Gopalakrishnan","Etalle","1986-01-11"
463265,"Nevio","Gniady","1986-04-26"
254704,"Rafail","Leaver","1986-02-02"
258763,"Xiadong","Peak","1986-10-23"
56418,"Yannis","Ritcey","1986-02-16"
231452,"Miyeon","Lalonde","1986-06-12"
204383,"Taiji","Servieres","1986-07-23"
69206,"Bojan","Melichar","1986-09-13"
251193,"Seongbin","Heemskerk","1986-08-11"
67187,"Mansur","Bellmore","1986-04-01"
428989,"Stein","VanScheik","1986-08-10"
238640,"Sergi","Speek","1986-05-05"
491005,"Jeanna","Irland","1986-10-19"
62781,"Marek","Pietrzykowski","1986-08-29"
57183,"Baoqiu","Mayerwieser","1986-04-20"
400555,"Percy","Baer","1986-10-12"
494771,"Charmane","Schurmann","1986-01-20"
99155,"Tadahiro","Beidas","1986-12-27"
481860,"Alain","Orlowska","1986-06-17"
265000,"Moti","Crelier","1986-01-07"
453569,"Nimmagadda","Christianini","1986-10-26"
206713,"Zhiguo","Orsini","1986-02-05"
278071,"Limsoon","Budinsky","1986-06-24"
448510,"Candido","Bratsberg","1986-12-30"
460532,"Yakichi","Fasbender","1986-08-09"
498548,"Hugh","Bernatsky","1986-06-30"
433512,"Uta","Luck","1986-10-27"
43185,"Alselm","Kisuki","1986-12-20"
206280,"Xiahua","Perly","1986-08-27"
227682,"Kauko","Frezza","1986-01-26"
216172,"Halsur","Wendorf","1986-05-21"
496313,"Tetsushi","Shobatake","1986-05-04"
47409,"Kazuhira","Buchter","1986-06-29"
463311,"Fuqing","Scharstein","1986-03-31"
400932,"Xiahua","Binkley","1986-04-06"
474164,"Younwoo","Pargaonkar","1986-04-15"
415401,"Girolamo","Cesareni","1986-03-23"
280255,"Richara","Roccetti","1986-03-31"
98143,"Naraig","Ventosa","1986-04-04"
68589,"Mihalis","Tibblin","1986-06-15"
487503,"Bernardo","Maraist","1986-05-27"
264301,"Kshitij","Vidya","1986-02-26"
451650,"Vasiliy","Radivojevic","1986-02-05"
480416,"Armond","Toyoshima","1986-10-08"
296078,"DeForest","Birta","1986-12-03"
284086,"Marlo","Christianini","1986-11-10"
467812,"Jahangir","Seuren","1986-07-08"
470379,"Pintsang","Conti","1986-11-29"
226880,"Yannis","Giaccio","1986-08-07"
210893,"Marco","Eickenmeyer","1986-12-10"
11054,"Utpal","Krohn","1986-07-18"
291243,"Keiichiro","Pepe","1986-03-04"
298950,"Mabry","Armand","1986-09-12"
268313,"Arlette","Showalter","1986-06-08"
452651,"Sven","Camurati","1986-04-14"
296898,"Noritoshi","Maginnis","1986-11-28"
294120,"Larisa","Peak","1986-03-08"
229621,"Arnd","Gimbel","1986-02-19"
288942,"Xiadong","Ramalingam","1986-04-26"
445996,"Christophe","Biran","1986-07-26"
253970,"Filipp","Dulli","1986-01-18"
466468,"Irena","Granlund","1986-03-16"
443332,"Leandro","Birsak","1986-10-19"
290197,"Ung","Seuren","1986-06-24"
492778,"Kasturi","Lakshmanan","1986-12-01"
87347,"Kazuhiko","Katalagarianos","1986-12-14"
41045,"Yoshimitsu","Coullard","1986-05-11"
437404,"Sarita","Schrooten","1986-03-18"
400551,"Jaques","Rodiger","1986-07-30"
93829,"Muzhong","Schlumberger","1986-06-23"
437702,"Alejandro","Gelosh","1986-03-26"
443073,"Nalini","Vendrig","1986-01-28"
465430,"Valery","Zyda","1986-11-02"
203085,"George","Decleir","1986-12-09"
38354,"Serap","Klyachko","1986-06-04"
285762,"Avishai","Cangellaris","1986-05-26"
223103,"Zeljko","Picaronny","1986-10-08"
28542,"Ferdinand","Guardalben","1986-09-08"
488474,"Chenye","Hainaut","1986-10-27"
222325,"Turgut","Paludetto","1986-01-08"
434995,"Mads","Yoshimura","1986-03-12"
30551,"Souichi","Breugel","1986-07-25"
91584,"Woody","Bernick","1986-11-04"
491172,"Lansing","Lindenbaum","1986-04-20"
426957,"Eran","Puppo","1986-12-03"
294079,"Yuping","Businaro","1986-01-16"
495595,"Hideo","Herber","1986-05-16"
422014,"Visit","Suri","1986-12-20"
414252,"Sedat","Pouyioutas","1986-11-28"
450123,"Maik","Radhakrishnan","1986-12-31"
64657,"Jianhui","Duclos","1986-07-10"
463796,"Sariel","Heijenga","1986-03-06"
49715,"Shunichi","Lieblein","1986-04-14"
84207,"Gro","Czap","1986-03-09"
259117,"Fumitaka","Jiang","1986-04-22"
463910,"Kristine","Aloia","1986-07-22"
256879,"Jolita","Magliocco","1986-01-11"
13809,"Kiyotoshi","Basagni","1986-01-12"
452759,"Kazuhide","Uehara","1986-01-09"
105632,"Xinan","Mahmud","1986-12-16"
482935,"Xiaoheng","Besancenot","1986-11-29"
425225,"Ipke","Anick","1986-08-16"
41829,"Vesna","Brookman","1986-12-12"
461271,"Constantijn","Erva","1986-06-16"
271847,"Valdiodio","Takanami","1986-10-30"
61204,"Sudhanshu","Beidas","1986-06-08"
259871,"Eric","Stamatiou","1986-01-09"
461530,"Utz","Werthner","1986-02-23"
242974,"Arie","Rettelbach","1986-02-02"
95000,"Mario","Weiland","1986-04-17"
464481,"Wilmer","Haumacher","1986-08-10"
420982,"Serge","Laurillard","1986-12-05"
283140,"Gay","Ponthieu","1986-03-01"
298727,"Jeong","Rothe","1986-03-16"
27029,"Gilbert","Rissanen","1986-03-19"
64401,"Kristin","Swiss","1986-07-28"
106896,"Munenori","Vieth","1986-05-19"
281806,"Mitchel","Werthner","1986-10-15"
83181,"Weicheng","Gulik","1986-05-02"
490779,"Dipankar","Coullard","1986-04-19"
92930,"Sivanarayana","Armand","1986-10-10"
442959,"Marl","Piveteau","1986-03-20"
51123,"Sorina","Chaudhury","1986-05-13"
452502,"Jacqueline","Luon","1986-12-15"
70180,"Renee","Cichocki","1986-12-29"
201515,"Mohammad","Vesel","1986-10-11"
433327,"Mechthild","Maliniak","1986-03-10"
492545,"Miquel","Rouquie","1986-12-09"
94167,"Xinyu","Akazan","1986-06-07"
426316,"Xuejun","dAstous","1986-05-29"
443078,"Ortrud","Hennebert","1986-12-20"
66940,"Jaihie","Brendel","1986-12-24"
241744,"Sadun","Luby","1986-01-06"
91410,"Mang","Marchesini","1986-03-25"
293231,"Pranay","Thorelli","1986-02-28"
11481,"Sven","Schrooten","1986-11-03"
289619,"Jiafu","Mundy","1986-05-28"
455683,"Toshiko","Heyers","1986-11-29"
414139,"Yakkov","Soicher","1986-06-04"
484923,"Zhanqiu","Schaap","1986-09-16"
43505,"Shan","Molenaar","1986-03-17"
255068,"Kristina","Schonegge","1986-11-06"
79136,"Marin","Bardell","1986-01-26"
234300,"Subhrajyoti","Beznosov","1986-12-21"
239477,"Chinya","Tsunoo","1986-03-04"
250164,"Josyula","Kambil","1986-10-01"
36178,"Bernt","Valette","1986-08-18"
454587,"Phillip","Ossenbruggen","1986-04-15"
208181,"Dayanand","Chenney","1986-09-26"
224640,"Kitty","Perelgut","1986-08-02"
492235,"Mingsen","Heusch","1986-08-06"
212749,"Subhada","Rosti","1986-01-28"
258385,"Tsz","Vesna","1986-10-26"
458339,"Unal","Brodie","1986-12-01"
243036,"Idoia","Lundstrom","1986-04-16"
496773,"Shaunak","Baak","1986-10-24"
11571,"Jinpo","Takkinen","1986-02-15"
411418,"Mrinalini","Kieras","1986-05-26"
36952,"Shigeichiro","Provine","1986-11-17"
263955,"Rance","Chinin","1986-11-05"
455333,"Souichi","Anick","1986-04-21"
49769,"Zengping","Polupanov","1986-07-05"
422812,"Akeno","Pashtan","1986-12-03"
29855,"Neelam","Kulisch","1986-12-08"
437422,"Naftaly","Plavsic","1986-06-29"
247116,"Adil","Lambe","1986-02-01"
441985,"Xumin","Velardi","1986-03-07"
263460,"Otmar","Asrin","1986-12-20"
237093,"Demos","Ranum","1986-04-28"
472142,"Shigeu","Emmerich","1986-05-05"
45291,"Guozhong","Baar","1986-11-06"
284560,"Adin","Valiente","1986-09-15"
490400,"Zhiguo","Dayana","1986-03-30"
218435,"Sanjiv","Mayerwieser","1986-08-02"
246622,"Shigeu","Valette","1986-05-06"
473100,"Falguni","Speer","1986-02-14"
72693,"Zhaofang","Gadepally","1986-05-30"
215573,"Lijie","Azadmanesh","1986-01-18"
403560,"Mountaz","Soicher","1986-11-09"
461111,"Stevo","Boissier","1986-07-08"
483123,"Masaki","Ducloy","1986-05-26"
462488,"Qiwen","Kalafatis","1986-01-21"
434778,"Luise","Botman","1986-07-24"
248274,"Zhenbing","Deville","1986-08-17"
59344,"Basant","Portugali","1986-09-02"
27915,"Zhongwei","Maquelin","1986-04-30"
90526,"Jaber","Ozeri","1986-08-27"
262780,"Vincent","Munch","1986-01-23"
400560,"Woody","Luan","1986-03-16"
236385,"Przemyslawa","Marciano","1986-01-24"
233131,"Jaideep","Stroustrup","1986-12-02"
46447,"Gaurav","Unno","1986-03-18"
211844,"Naftali","Heyers","1986-01-15"
19933,"Taizo","Bharadwaj","1986-11-03"
433947,"Masanao","Stenning","1986-04-26"
91763,"Abdulla","Gronowski","1986-03-04"
74695,"Bluma","Yamaashi","1986-12-09"
94643,"Gor","Cooley","1986-03-27"
447101,"Tse","Parhami","1986-12-22"
39844,"Arco","Asser","1986-02-03"
64302,"Huai","Sgarro","1986-03-13"
406590,"Xiahua","Asrin","1986-10-30"
201466,"Vitali","Ladret","1986-12-15"
216084,"Nishit","Esteva","1986-09-23"
226292,"Khosrow","Radhakrishnan","1986-02-24"
278261,"Sadok","Kroll","1986-06-28"
465281,"Moon","Danley","1986-08-26"
208266,"Zongyan","Osgood","1986-08-15"
288423,"Masanao","Marsiglia","1986-08-01"
263260,"Mostafa","Peot","1986-11-19"
225682,"Dipayan","Gargeya","1986-06-21"
268761,"Zhanqiu","Buescher","1986-01-01"
67011,"Van","McClure","1986-01-17"
38178,"Lech","Aingworth","1986-08-16"
424413,"Peer","Crouzet","1986-05-13"
71391,"Youjian","Morris","1986-08-12"
37646,"Ohad","England","1986-07-08"
280723,"Arfst","Kolinko","1986-02-05"
101795,"Chinya","Trelles","1986-09-07"
415632,"Vojin","Birch","1986-04-19"
101869,"Zhanqiu","Siprelle","1986-12-26"
250790,"Saeko","Veccia","1986-08-25"
437600,"Denny","Rabehasaina","1986-02-12"
81988,"Lene","Pews","1986-04-15"
284402,"Xiaoheng","Birjandi","1986-06-27"
424958,"Khatoun","Willoner","1986-03-22"
17951,"Ferdinand","Merks","1986-11-25"
96555,"Kristinn","Molenkamp","1986-12-11"
226091,"Geoffry","Gihr","1986-06-14"
203434,"Yannik","Boreale","1986-02-23"
30737,"Mostafa","Schoegge","1986-06-19"
65407,"Poorav","Goldhammer","1986-10-03"
416789,"Leen","Bottner","1986-02-18"
262916,"Tsvetan","Ramamoorthy","1986-02-28"
57835,"Dipayan","Setlzner","1986-01-09"
88725,"Kasturi","Majewski","1986-05-22"
98424,"Constantijn","Braunschweig","1986-03-15"
466247,"Zongyan","Furedi","1986-05-16"
247470,"Mountaz","Mansanne","1986-01-22"
284403,"Supot","Cichocki","1986-06-30"
228654,"Sudharsan","Chachaty","1986-09-10"
220782,"Chuanyi","McClurg","1986-08-15"
457657,"Teiji","Brizzi","1986-10-31"
34998,"Hitofumi","Berstel","1986-04-25"
221637,"Georgy","Setiz","1986-04-21"
82225,"Ronnie","Fendler","1986-12-26"
272641,"Dmitri","Sadowski","1986-05-23"
270921,"Adam","Wilfing","1986-05-09"
475238,"Pascal","Worfolk","1986-02-13"
25351,"Shimshon","Baca","1986-11-22"
468706,"Rosli","Linares","1986-11-01"
437419,"Navid","Ishibashi","1986-07-20"
274453,"Guiseppe","Ernst","1986-11-04"
496064,"Huan","Swen","1986-11-14"
437172,"Salvador","Srimani","1986-12-23"
230733,"Sungwon","Emmart","1986-02-03"
50665,"Vishwani","Hatcliff","1986-02-19"
42671,"Weiye","Khasidashvili","1986-12-26"
293977,"Poornachandra","Schmittgen","1986-02-07"
109886,"Fan","Schaaf","1986-06-21"
60180,"Irene","Kawashima","1986-06-11"
55371,"Weiru","Perry","1986-08-24"
12411,"Shao","Ibel","1986-08-17"
468268,"Chinya","Snyers","1986-10-30"
419558,"Sumant","Schoegge","1986-09-24"
69802,"Hitomi","Himler","1986-08-13"
490538,"Xinglin","Scharstein","1986-11-19"
490414,"Georgy","Egerstedt","1986-03-08"
99918,"Tristan","Raoux","1986-01-02"
206668,"Jaana","Rabejac","1986-06-18"
78823,"Ortrud","Rusterholz","1986-05-28"
62673,"Yonghoan","Georgatos","1986-01-12"
62873,"Abdelghani","Miyakawa","1986-10-06"
72281,"Sariel","Uhrik","1986-04-13"
34263,"Monique","Clemencon","1986-08-13"
471946,"Arto","Gecseg","1986-08-09"
258291,"Przemyslawa","Bennet","1986-11-28"
266860,"Miomir","Otillio","1986-09-21"
40843,"Atreye","Schwabacher","1986-07-30"
417666,"Heping","Ranst","1986-08-29"
448137,"Aloys","Vigier","1986-06-19"
107410,"Weiyi","Pfau","1986-12-24"
438497,"Brewster","Ermel","1986-09-09"
69787,"Manu","Rajcani","1986-09-14"
16493,"Rafols","Cooley","1986-08-20"
209939,"Zhongwei","Dichev","1986-10-08"
248268,"Ger","Wendorf","1986-08-28"
274508,"Rosli","Vickson","1986-04-03"
436372,"Abdelkader","Leslie","1986-10-19"
218161,"Chuanyi","Solovay","1986-10-11"
16885,"Ronghao","Stentiford","1986-05-26"
429471,"Piyawadee","Champarnaud","1986-08-01"
402313,"Sariel","Bodoff","1986-04-11"
288429,"Luerbio","Luga","1986-04-18"
286134,"Ortrun","Cincotta","1986-05-25"
494599,"Gro","Chepyzhov","1986-12-22"
426407,"Jackson","Serre","1986-12-24"
225866,"Guenter","Anguita","1986-07-11"
221515,"Weicheng","Hutter","1986-06-23"
46042,"Youssef","Vrecion","1986-04-10"
249280,"Yaghout","Landherr","1986-07-23"
55346,"Hausi","Schrooten","1986-02-12"
223274,"Boriana","Vigier","1986-10-16"
491724,"Danae","Wegerle","1986-02-15"
417342,"Baziley","Basart","1986-12-05"
296338,"Geraldo","McDermid","1986-03-26"
207861,"Idoia","Picht","1986-02-06"
241123,"Tomoyuki","Jonsson","1986-10-13"
483579,"Duke","Kobuchi","1986-03-20"
249523,"Alper","Baak","1986-02-07"
439179,"Yurii","Lanteri","1986-03-29"
42815,"Nechama","Blokdijk","1986-02-23"
249056,"Shmuel","Mamelak","1986-12-03"
262709,"Parto","Cmelik","1986-11-03"
421079,"Sajjad","Baek","1986-12-01"
13652,"Eldridge","Ramsak","1986-01-30"
406715,"Janche","Falco","1986-09-08"
81519,"Udi","Jumpertz","1986-07-20"
64448,"Zissis","Schnelling","1986-11-12"
65310,"Ingmar","Weisert","1986-05-19"
274020,"Xianlong","Kusalik","1986-12-05"
55233,"Kwangjo","Cichocki","1986-04-16"
36137,"Fai","Famili","1986-10-21"
245169,"Arif","Lamba","1986-06-30"
459926,"Arco","Munke","1986-10-01"
109948,"Tonia","Suri","1986-06-05"
425875,"Jahangir","Kroft","1986-07-16"
406773,"Toney","Kroha","1986-06-14"
288332,"Sibyl","Douceur","1986-07-23"
206018,"Takahiro","Baca","1986-08-26"
86864,"Aris","Panangaden","1986-06-25"
274470,"Jiang","Aingworth","1986-07-12"
256819,"Aamer","Redmiles","1986-04-09"
80650,"Troy","Massonet","1986-12-20"
459727,"Udo","Cangellaris","1986-10-26"
39343,"Prodip","Kossowski","1986-06-12"
419473,"Arvind","Soloway","1986-08-22"
223764,"Arlette","Khamsi","1986-11-02"
456688,"Petter","Apsitis","1986-11-30"
459172,"Val","Rissanen","1986-05-13"
96534,"Fumiyo","Leslie","1986-08-27"
429479,"Miomir","Tetzlaff","1986-12-13"
430007,"Gor","Kropf","1986-05-25"
61550,"Jeanna","dAstous","1986-02-17"
41367,"Chandrasekaran","Kuszyk","1986-07-21"
483032,"Anneke","Hiroyama","1986-05-17"
80894,"Kousuke","Georgakopoulos","1986-07-03"
45355,"Kerryn","Perry","1986-06-24"
488658,"Alagu","Orlowski","1986-02-22"
84176,"Zissis","Openshaw","1986-08-07"
231794,"Eran","Wuwongse","1986-11-19"
447220,"Inderjeet","Malinowski","1986-09-07"
270749,"Toshimo","Ginesta","1986-01-31"
67757,"Hongzhu","Halevi","1986-05-31"
430543,"Toshimitsu","Zongker","1986-11-23"
416710,"Rosli","Syrzycki","1986-02-03"
479407,"Randi","Tomescu","1986-11-25"
34221,"Emdad","Nitto","1986-08-26"
76710,"Kristina","Lindenbaum","1986-08-19"
478712,"Aris","Bahi","1986-03-31"
498636,"Arnd","Eastman","1986-09-09"
105762,"Berry","Babu","1986-08-13"
266809,"Thodoros","Bage","1986-01-08"
286228,"Aram","Diderrich","1986-12-18"
467832,"Nagui","Erva","1986-03-14"
431511,"Marko","Babb","1986-04-10"
423171,"Francesca","Mandell","1986-06-02"
442233,"Lene","Azuma","1986-03-31"
457485,"Gianluca","Sinicrope","1986-05-24"
431132,"Ranga","Sudbeck","1986-01-04"
96981,"Gonzalo","Rebaine","1986-08-24"
218417,"Moto","Aamodt","1986-05-29"
233046,"Gregory","Cummings","1986-06-26"
86456,"Abdelaziz","Schicker","1986-04-06"
96900,"Dekang","Solovay","1986-10-21"
253659,"Sivanarayana","Erbe","1986-12-20"
19611,"Yechiam","Veldwijk","1986-05-07"
270317,"Tran","Nittel","1986-04-15"
221519,"Randi","Dulin","1986-08-26"
29918,"Katsuyuki","Gajiwala","1986-03-03"
270871,"Margareta","Panangaden","1986-10-11"
223093,"Saddek","Grandbois","1986-08-15"
485409,"Evgueni","Miake","1986-12-11"
416214,"Shooichi","Debuse","1986-07-24"
462723,"Mohit","Mitina","1986-12-13"
293648,"Eldridge","Baar","1986-01-22"
36943,"Aram","Skafidas","1986-07-14"
241262,"Radhia","Adachi","1986-12-19"
499334,"Panayotis","Takanami","1986-08-13"
98021,"Shih","Hinsberger","1986-03-15"
59389,"Peer","Jonsson","1986-01-22"
209457,"Cheong","Murthy","1986-11-09"
429791,"Ger","Roisin","1986-06-23"
421257,"Holgard","Iwayama","1986-05-04"
33697,"Xumin","Orsini","1986-04-06"
460770,"Fai","Bednarek","1986-08-21"
272816,"Gita","Litvinov","1986-01-17"
205493,"Genki","Snedden","1986-06-15"
294731,"Odysseas","Zastre","1986-08-18"
412696,"Werner","Stavenow","1986-08-12"
65709,"Parviz","Kroft","1986-08-19"
421208,"Tonia","Mapelli","1986-10-09"
26885,"Phillip","Rijsenbrij","1986-12-02"
283777,"Nectarios","Sridhar","1986-06-13"
242536,"Fusako","Janetzko","1986-07-20"
213568,"Dinah","Gaughan","1986-01-25"
409163,"Basem","Khalil","1986-01-18"
264650,"Srinidhi","DiGiano","1986-08-10"
486503,"Laurentiu","Crabtree","1986-06-06"
252219,"Wanqing","Camarinopoulos","1986-01-14"
230450,"Yuguang","Mandell","1986-06-05"
482833,"Hideo","Cromarty","1986-05-09"
410809,"Zeydy","Merks","1986-12-28"
400284,"Deniz","Ellozy","1986-03-01"
410082,"Jovan","Pileggi","1986-10-14"
290758,"Somnath","Tetzlaff","1986-12-28"
15880,"Miquel","Dechter","1986-01-30"
18053,"Takahito","Turnbull","1986-10-08"
298394,"Maya","Hofstetter","1986-08-23"
220903,"Marlo","Domenig","1986-09-24"
274696,"Hailing","Armand","1986-11-19"
108493,"LiMin","Baig","1986-12-13"
258787,"Divine","Welham","1986-05-24"
485192,"Ronghao","Alpin","1986-06-03"
223172,"Yannik","Leuchs","1986-03-16"
68892,"Steve","Zaccaria","1986-04-30"
210982,"Fun","Zolotykh","1986-05-18"
201872,"Phule","Siochi","1986-03-05"
201571,"Tru","Verspoor","1986-05-14"
80104,"Masami","Oehlmann","1986-04-27"
232539,"Xiaoheng","Trystram","1986-05-14"
